Timestamp(ms),CO_PPM,Temperature(C),Pressure(hPa),Humidity(%),Altitude(m),Status
1966048,6.87,17.75,1005.54,42.14,64.39,Warning
1968066,7.97,17.75,1005.54,42.15,64.38,Warning
1970084,8.15,17.74,1005.54,42.21,64.39,Warning
1972102,7.23,17.74,1005.54,42.20,64.41,Warning
1974120,6.69,17.74,1005.53,42.13,64.44,Warning
1976138,6.52,17.74,1005.53,42.16,64.45,Warning
1978158,6.35,17.73,1005.54,42.17,64.43,Warning
1980176,6.18,17.73,1005.54,42.15,64.42,Warning
1982194,6.18,17.73,1005.54,42.16,64.41,Warning
1984212,6.52,17.73,1005.53,42.19,64.44,Warning
1986230,6.87,17.73,1005.54,42.22,64.39,Warning
1988248,6.69,17.72,1005.54,42.22,64.37,Warning
1990266,6.35,17.72,1005.54,42.21,64.35,Warning
1992284,6.35,17.72,1005.55,42.25,64.28,Warning
1994302,6.35,17.72,1005.56,42.23,64.25,Warning
1996320,6.01,17.72,1005.56,42.19,64.23,Warning
1998338,6.52,17.72,1005.56,42.21,64.23,Warning
2000358,6.87,17.71,1005.56,42.23,64.26,Warning
2002376,6.87,17.71,1005.55,42.31,64.29,Warning
2004394,6.69,17.71,1005.55,42.29,64.28,Warning
2006412,6.52,17.71,1005.56,42.26,64.25,Warning
2008430,6.35,17.71,1005.56,42.23,64.24,Warning
2010448,6.69,17.71,1005.56,42.23,64.25,Warning
2012466,6.18,17.70,1005.56,42.29,64.21,Warning
2014484,5.84,17.70,1005.56,42.26,64.20,Warning
2016502,6.01,17.70,1005.57,42.24,64.15,Warning
2018520,7.05,17.70,1005.57,42.21,64.12,Warning
2020538,7.23,17.70,1005.58,42.23,64.07,Warning
2022558,7.41,17.70,1005.58,42.26,64.03,Warning
2024576,7.59,17.69,1005.58,42.30,64.02,Warning
2026594,7.41,17.69,1005.58,42.32,64.04,Warning
2028612,6.69,17.68,1005.58,42.30,64.07,Warning
2030630,6.69,17.68,1005.58,42.31,64.08,Warning
2032648,6.35,17.67,1005.58,42.33,64.09,Warning
2034666,6.35,17.67,1005.58,42.31,64.07,Warning
2036684,6.87,17.67,1005.58,42.33,64.08,Warning
2038702,7.97,17.66,1005.58,42.36,64.06,Warning
2040720,8.54,17.66,1005.58,42.40,64.05,Warning
2042740,8.54,17.66,1005.58,42.48,64.08,Warning
2044758,8.73,17.66,1005.58,42.50,64.06,Warning
2046776,8.73,17.66,1005.58,42.53,64.10,Warning
2048794,8.54,17.65,1005.57,42.54,64.13,Warning
2050812,8.35,17.65,1005.57,42.54,64.15,Warning
2052830,8.15,17.65,1005.57,42.54,64.18,Warning
2054848,8.35,17.65,1005.57,42.52,64.16,Warning
2056866,8.35,17.65,1005.57,42.52,64.16,Warning
2058884,8.15,17.65,1005.57,42.55,64.18,Warning
2060902,7.97,17.65,1005.57,42.58,64.18,Warning
2062920,8.15,17.64,1005.56,42.55,64.23,Warning
2064940,8.35,17.64,1005.56,42.52,64.23,Warning
2066958,8.35,17.64,1005.56,42.48,64.23,Warning
2068976,8.15,17.64,1005.56,42.47,64.25,Warning
2070994,7.59,17.64,1005.56,42.46,64.25,Warning
2073012,7.41,17.64,1005.56,42.48,64.24,Warning
2075030,7.41,17.64,1005.56,42.46,64.22,Warning
2077048,7.41,17.64,1005.56,42.47,64.22,Warning
2079066,7.41,17.64,1005.56,42.47,64.22,Warning
2081084,7.59,17.64,1005.56,42.48,64.23,Warning
2083102,7.97,17.64,1005.56,42.49,64.23,Warning
2085120,7.97,17.64,1005.56,42.59,64.21,Warning
2087140,7.41,17.64,1005.56,42.71,64.20,Warning
2089158,7.05,17.64,1005.56,42.74,64.21,Warning
2091176,6.52,17.64,1005.55,42.74,64.26,Warning
2093194,6.35,17.64,1005.55,42.70,64.29,Warning
2095212,6.18,17.64,1005.55,42.71,64.31,Warning
2097230,6.01,17.64,1005.55,42.71,64.32,Warning
2099248,5.84,17.64,1005.54,42.72,64.35,Warning
2101266,6.01,17.64,1005.55,42.71,64.30,Warning
2103284,6.35,17.64,1005.55,42.69,64.33,Warning
2105302,6.35,17.64,1005.55,42.70,64.34,Warning
2107328,6.01,17.64,1005.55,42.70,64.34,Warning
2109346,6.01,17.64,1005.55,42.66,64.34,Warning
2111364,6.01,17.63,1005.54,42.73,64.37,Warning
2113382,6.18,17.63,1005.55,42.75,64.34,Warning
2115400,7.41,17.63,1005.55,42.71,64.34,Warning
2117418,7.78,17.63,1005.55,42.73,64.30,Warning
2119436,7.23,17.63,1005.55,42.77,64.30,Warning
2121454,7.05,17.63,1005.56,42.75,64.26,Warning
2123472,7.05,17.63,1005.56,42.70,64.26,Warning
2125490,7.23,17.63,1005.55,42.70,64.29,Warning
2127508,7.41,17.63,1005.55,42.69,64.32,Warning
2129528,7.41,17.63,1005.55,42.70,64.30,Warning
2131546,7.41,17.63,1005.55,42.69,64.30,Warning
2133564,7.05,17.63,1005.55,42.65,64.33,Warning
2135582,7.05,17.63,1005.54,42.66,64.38,Warning
2137600,7.05,17.63,1005.54,42.71,64.41,Warning
2139618,7.05,17.63,1005.53,42.73,64.50,Warning
2141636,7.05,17.63,1005.53,42.73,64.50,Warning
2143654,7.23,17.63,1005.52,42.70,64.52,Warning
2145672,7.23,17.63,1005.52,42.69,64.53,Warning
2147690,7.41,17.63,1005.52,42.65,64.53,Warning
2149708,7.59,17.63,1005.52,42.70,64.53,Warning
2151728,7.78,17.63,1005.53,42.77,64.50,Warning
2153746,7.78,17.63,1005.53,42.88,64.50,Warning
2155764,7.59,17.63,1005.53,42.89,64.48,Warning
2157782,7.59,17.63,1005.53,42.87,64.46,Warning
2159831,7.78,17.62,1005.53,42.87,64.47,Warning
2161849,7.78,17.62,1005.53,42.87,64.46,Warning
2163867,7.78,17.62,1005.54,42.89,64.42,Warning
2165885,7.97,17.62,1005.54,42.89,64.36,Warning
2167903,7.97,17.62,1005.54,42.85,64.37,Warning
2169921,7.97,17.62,1005.54,42.85,64.37,Warning
2171941,8.15,17.62,1005.55,42.88,64.35,Warning
2173959,7.97,17.62,1005.55,42.87,64.32,Warning
2175977,7.78,17.61,1005.55,42.82,64.31,Warning
2177995,7.59,17.61,1005.55,42.80,64.28,Warning
2180013,7.59,17.61,1005.55,42.84,64.27,Warning
2182031,7.41,17.61,1005.55,42.89,64.27,Warning
2184049,7.41,17.61,1005.56,42.91,64.24,Warning
2186067,7.23,17.61,1005.56,42.99,64.23,Warning
2188085,7.05,17.60,1005.56,43.08,64.20,Warning
2190103,7.05,17.60,1005.57,43.20,64.16,Warning
2192121,7.41,17.60,1005.57,43.22,64.12,Warning
2194141,7.78,17.60,1005.58,43.23,64.09,Warning
2196159,7.59,17.59,1005.58,43.08,64.04,Warning
2198177,7.23,17.59,1005.59,43.00,63.99,Warning
2200195,7.41,17.59,1005.59,43.00,63.95,Warning
2202213,7.41,17.59,1005.60,42.95,63.91,Warning
2204231,7.23,17.58,1005.60,42.85,63.89,Warning
2206249,7.41,17.58,1005.60,42.79,63.91,Warning
2208267,7.59,17.58,1005.59,42.77,63.99,Warning
2210285,7.59,17.58,1005.59,42.78,63.96,Warning
2212303,7.78,17.57,1005.59,42.79,63.96,Warning
2214321,7.59,17.57,1005.59,42.80,63.97,Warning
2216341,7.41,17.57,1005.59,42.78,63.99,Warning
2218359,7.97,17.57,1005.59,42.81,63.97,Warning
2220377,7.41,17.57,1005.59,42.86,64.01,Warning
2222395,7.41,17.56,1005.58,42.84,64.02,Warning
2224413,7.41,17.56,1005.58,42.75,64.07,Warning
2226431,7.23,17.56,1005.58,42.73,64.07,Warning
2228449,6.87,17.56,1005.58,42.72,64.05,Warning
2230467,6.52,17.56,1005.58,42.64,64.04,Warning
2232485,6.69,17.56,1005.59,42.57,64.01,Warning
2234503,6.52,17.56,1005.58,42.49,64.05,Warning
2236523,6.35,17.56,1005.58,42.46,64.02,Warning
2238541,6.52,17.56,1005.58,42.44,64.04,Warning
2240559,6.52,17.56,1005.58,42.46,64.04,Warning
2242577,6.35,17.55,1005.57,42.47,64.11,Warning
2244595,5.84,17.55,1005.57,42.41,64.13,Warning
2246613,5.84,17.55,1005.57,42.42,64.17,Warning
2248631,6.52,17.55,1005.57,42.44,64.16,Warning
2250649,7.23,17.55,1005.57,42.50,64.16,Warning
2252667,7.23,17.54,1005.56,42.67,64.19,Warning
2254685,7.59,17.54,1005.56,42.70,64.20,Warning
2256703,8.73,17.54,1005.56,42.73,64.21,Warning
2258723,9.13,17.54,1005.56,42.77,64.20,Warning
2260741,8.93,17.54,1005.57,42.82,64.16,Warning
2262759,8.73,17.54,1005.57,42.82,64.16,Warning
2264777,8.15,17.54,1005.57,42.76,64.15,Warning
2266795,8.54,17.53,1005.57,42.68,64.17,Warning
2268813,8.54,17.53,1005.57,42.64,64.13,Warning
2270831,8.54,17.53,1005.57,42.63,64.13,Warning
2272849,7.97,17.53,1005.57,42.65,64.13,Warning
2274867,7.78,17.53,1005.58,42.66,64.08,Warning
2276885,8.54,17.53,1005.58,42.69,64.09,Warning
2278903,8.93,17.53,1005.57,42.68,64.12,Warning
2280938,8.35,17.53,1005.58,42.70,64.08,Warning
2282956,8.35,17.52,1005.58,42.64,64.08,Warning
2284974,8.35,17.52,1005.59,42.55,64.01,Warning
2286992,8.35,17.52,1005.59,42.55,63.96,Warning
2289010,8.15,17.52,1005.60,42.52,63.92,Warning
2291028,8.35,17.52,1005.60,42.49,63.93,Warning
2293046,8.15,17.52,1005.60,42.50,63.87,Warning
2295064,8.15,17.52,1005.60,42.50,63.85,Warning
2297082,8.54,17.51,1005.61,42.47,63.81,Warning
2299100,8.15,17.51,1005.61,42.44,63.77,Warning
2301120,8.15,17.51,1005.61,42.47,63.78,Warning
2303138,9.53,17.51,1005.62,42.47,63.69,Warning
2305156,9.53,17.51,1005.62,42.47,63.69,Warning
2307174,9.74,17.50,1005.63,42.44,63.67,Warning
2309192,9.74,17.50,1005.63,42.43,63.61,Warning
2311210,9.13,17.50,1005.63,42.43,63.60,Warning
2313228,8.73,17.50,1005.63,42.47,63.65,Warning
2315246,8.15,17.49,1005.63,42.49,63.66,Warning
2317264,8.73,17.49,1005.63,42.51,63.62,Warning
2319282,9.33,17.49,1005.64,42.56,63.59,Warning
2321300,9.33,17.49,1005.64,42.61,63.58,Warning
2323320,9.53,17.49,1005.64,42.61,63.59,Warning
2325338,9.94,17.48,1005.64,42.65,63.57,Warning
2327356,9.74,17.48,1005.65,42.71,63.49,Warning
2329374,8.15,17.48,1005.65,42.70,63.50,Warning
2331392,7.59,17.48,1005.65,42.59,63.46,Warning
2333410,7.05,17.48,1005.65,42.51,63.48,Warning
2335428,6.87,17.48,1005.65,42.44,63.43,Warning
2337446,7.59,17.48,1005.65,42.41,63.49,Warning
2339464,8.15,17.47,1005.64,42.39,63.52,Warning
2341482,7.05,17.47,1005.65,42.45,63.51,Warning
2343500,6.52,17.47,1005.65,42.48,63.51,Warning
2345520,7.59,17.47,1005.64,42.45,63.57,Warning
2347538,9.33,17.47,1005.64,42.46,63.58,Warning
2349556,10.36,17.47,1005.64,42.54,63.58,Warning
2351574,9.94,17.47,1005.64,42.60,63.58,Warning
2353592,10.15,17.47,1005.63,42.62,63.63,Warning
2355610,9.94,17.47,1005.63,42.65,63.63,Warning
2357628,9.74,17.47,1005.63,42.71,63.61,Warning
2359646,9.53,17.47,1005.64,42.67,63.59,Warning
2361664,9.33,17.47,1005.63,42.65,63.61,Warning
2363682,9.13,17.47,1005.63,42.63,63.64,Warning
2365702,9.13,17.46,1005.62,42.65,63.69,Warning
2367720,9.33,17.46,1005.62,42.54,63.70,Warning
2369738,8.93,17.46,1005.62,42.46,63.70,Warning
2371756,8.73,17.46,1005.63,42.48,63.67,Warning
2373774,8.15,17.46,1005.62,42.52,63.68,Warning
2375792,7.78,17.45,1005.62,42.56,63.69,Warning
2377810,8.15,17.45,1005.62,42.60,63.69,Warning
2379828,8.15,17.45,1005.62,42.55,63.71,Warning
2381846,7.59,17.45,1005.62,42.56,63.74,Warning
2383864,7.41,17.45,1005.62,42.54,63.74,Warning
2385882,7.59,17.45,1005.61,42.50,63.79,Warning
2387902,7.78,17.45,1005.61,42.51,63.81,Warning
2389920,7.59,17.44,1005.61,42.49,63.84,Warning
2391938,7.78,17.44,1005.61,42.47,63.84,Warning
2393956,7.97,17.44,1005.61,42.45,63.84,Warning
2395974,7.97,17.44,1005.61,42.45,63.84,Warning
2397992,7.78,17.44,1005.61,42.54,63.80,Warning
2400010,7.97,17.44,1005.61,42.60,63.82,Warning
2402028,8.15,17.44,1005.61,42.64,63.81,Warning
2404052,8.35,17.44,1005.61,42.73,63.81,Warning
2406070,8.93,17.44,1005.61,42.80,63.80,Warning
2408088,9.13,17.44,1005.61,42.83,63.82,Warning
2410108,9.33,17.44,1005.61,42.83,63.79,Warning
2412126,9.33,17.44,1005.61,42.68,63.78,Warning
2414144,9.53,17.43,1005.61,42.55,63.81,Warning
2416162,8.93,17.43,1005.61,42.41,63.80,Warning
2418180,8.73,17.43,1005.61,42.36,63.80,Warning
2420198,8.73,17.43,1005.61,42.30,63.80,Warning
2422216,8.54,17.43,1005.61,42.27,63.78,Warning
2424234,8.15,17.43,1005.61,42.25,63.78,Warning
2426252,8.15,17.43,1005.61,42.23,63.80,Warning
2428270,8.35,17.43,1005.61,42.24,63.79,Warning
2430290,8.54,17.43,1005.61,42.25,63.79,Warning
2432308,8.73,17.42,1005.61,42.30,63.83,Warning
2434326,8.15,17.42,1005.60,42.28,63.85,Warning
2436344,7.97,17.42,1005.60,42.27,63.85,Warning
2438362,8.15,17.42,1005.60,42.25,63.91,Warning
2440380,7.78,17.42,1005.59,42.24,63.98,Warning
2442398,7.59,17.42,1005.59,42.25,63.99,Warning
2444415,7.41,17.42,1005.59,42.28,63.99,Warning
2446433,7.41,17.42,1005.59,42.30,64.01,Warning
2448451,7.78,17.42,1005.59,42.35,64.01,Warning
2450468,7.41,17.42,1005.58,42.44,64.04,Warning
2452496,7.05,17.41,1005.58,42.45,64.09,Warning
2454516,6.69,17.41,1005.57,42.43,64.17,Warning
2456536,6.52,17.41,1005.56,42.45,64.19,Warning
2458556,7.41,17.41,1005.56,42.45,64.22,Warning
2460576,7.41,17.41,1005.56,42.42,64.22,Warning
2462596,7.41,17.41,1005.56,42.41,64.21,Warning
2464616,7.05,17.41,1005.56,42.42,64.19,Warning
2466636,6.87,17.40,1005.57,42.40,64.18,Warning
2468656,6.69,17.40,1005.57,42.41,64.17,Warning
2470676,7.05,17.40,1005.57,42.43,64.18,Warning
2472696,8.35,17.40,1005.57,42.46,64.15,Warning
2474718,8.73,17.40,1005.57,42.46,64.17,Warning
2476738,8.93,17.39,1005.56,42.41,64.19,Warning
2478758,8.93,17.39,1005.56,42.40,64.20,Warning
2480778,8.93,17.39,1005.56,42.40,64.21,Warning
2482798,9.33,17.39,1005.56,42.41,64.23,Warning
2484818,8.73,17.39,1005.56,42.40,64.23,Warning
2486838,8.15,17.39,1005.56,42.42,64.23,Warning
2488858,7.97,17.39,1005.56,42.42,64.24,Warning
2490878,7.97,17.39,1005.56,42.41,64.24,Warning
2492898,7.78,17.39,1005.56,42.48,64.26,Warning
2494920,7.59,17.39,1005.56,42.55,64.26,Warning
2496940,7.78,17.39,1005.55,42.57,64.28,Warning
2498960,7.41,17.39,1005.54,42.52,64.35,Warning
2500980,6.87,17.38,1005.54,42.49,64.36,Warning
2503000,6.35,17.38,1005.54,42.44,64.37,Warning
2505020,6.01,17.38,1005.54,42.44,64.37,Warning
2507040,6.01,17.38,1005.54,42.43,64.37,Warning
2509060,6.69,17.38,1005.54,42.42,64.43,Warning
2511080,6.87,17.38,1005.54,42.47,64.42,Warning
2513100,6.87,17.38,1005.54,42.55,64.42,Warning
2515120,6.87,17.38,1005.54,42.52,64.38,Warning
2517142,7.23,17.37,1005.54,42.59,64.36,Warning
2519162,7.41,17.37,1005.55,42.59,64.32,Warning
2521182,6.87,17.37,1005.55,42.60,64.27,Warning
2523202,6.52,17.37,1005.56,42.53,64.23,Warning
2525222,6.18,17.37,1005.56,42.38,64.19,Warning
2527242,6.18,17.36,1005.56,42.33,64.20,Warning
2529262,6.69,17.36,1005.56,42.32,64.22,Warning
2531282,6.52,17.36,1005.56,42.33,64.20,Warning
2533302,6.35,17.36,1005.57,42.36,64.16,Warning
2535322,6.18,17.36,1005.57,42.41,64.16,Warning
2537342,6.35,17.35,1005.57,42.48,64.14,Warning
2539364,7.41,17.35,1005.57,42.44,64.12,Warning
2541384,7.59,17.35,1005.57,42.44,64.11,Warning
2543404,7.59,17.34,1005.57,42.57,64.12,Warning
2545424,6.69,17.34,1005.57,42.57,64.10,Warning
2547444,6.52,17.34,1005.57,42.55,64.10,Warning
2549464,6.18,17.34,1005.58,42.54,64.06,Warning
2551484,5.84,17.34,1005.58,42.54,64.07,Warning
2553504,5.84,17.34,1005.59,42.50,64.00,Warning
2555524,5.84,17.33,1005.57,42.47,64.14,Warning
2557544,6.01,17.33,1005.57,42.50,64.12,Warning
2559566,6.01,17.32,1005.57,42.47,64.12,Warning
2561586,6.01,17.32,1005.58,42.47,64.08,Warning
2563606,6.18,17.32,1005.58,42.49,64.05,Warning
2565626,6.52,17.32,1005.59,42.49,64.01,Warning
2567646,6.69,17.32,1005.58,42.51,64.02,Warning
2569666,6.87,17.32,1005.58,42.52,64.05,Warning
2571686,7.05,17.32,1005.58,42.55,64.08,Warning
2573706,6.87,17.31,1005.57,42.55,64.12,Warning
2575726,6.69,17.31,1005.57,42.55,64.10,Warning
2577746,6.69,17.31,1005.57,42.57,64.15,Warning
2579766,7.05,17.31,1005.57,42.61,64.15,Warning
2581788,7.23,17.31,1005.56,42.66,64.20,Warning
2583808,7.05,17.31,1005.56,42.70,64.25,Warning
2585828,7.05,17.31,1005.56,42.69,64.26,Warning
2587848,7.23,17.30,1005.55,42.63,64.31,Warning
2589868,7.41,17.30,1005.54,42.62,64.36,Warning
2591888,7.23,17.30,1005.54,42.58,64.41,Warning
2593908,7.59,17.30,1005.54,42.50,64.41,Warning
2595928,7.59,17.30,1005.54,42.51,64.41,Warning
2597948,8.15,17.29,1005.53,42.51,64.44,Warning
2599968,8.15,17.29,1005.53,42.48,64.44,Warning
2601988,8.54,17.29,1005.53,42.47,64.49,Warning
2604010,7.41,17.29,1005.52,42.47,64.54,Warning
2606030,6.52,17.29,1005.53,42.45,64.51,Warning
2608050,6.18,17.29,1005.53,42.44,64.51,Warning
2610070,6.35,17.29,1005.52,42.50,64.56,Warning
2612090,7.23,17.29,1005.52,42.53,64.56,Warning
2614110,7.97,17.29,1005.52,42.56,64.56,Warning
2616130,7.97,17.29,1005.52,42.58,64.57,Warning
2618150,7.41,17.29,1005.52,42.57,64.57,Warning
2620170,7.05,17.29,1005.52,42.56,64.56,Warning
2622190,7.05,17.29,1005.52,42.57,64.53,Warning
2624218,7.41,17.29,1005.52,42.58,64.55,Warning
2626238,7.41,17.28,1005.52,42.60,64.55,Warning
2628258,7.97,17.28,1005.52,42.63,64.55,Warning
2630278,8.35,17.28,1005.52,42.64,64.57,Warning
2632298,8.54,17.28,1005.52,42.71,64.59,Warning
2634318,8.73,17.28,1005.52,42.68,64.59,Warning
2636338,7.97,17.28,1005.52,42.57,64.57,Warning
2638358,7.59,17.28,1005.52,42.46,64.58,Warning
2640378,7.23,17.28,1005.52,42.43,64.54,Warning
2642398,7.41,17.28,1005.53,42.40,64.51,Warning
2644418,7.23,17.28,1005.53,42.39,64.50,Warning
2646458,6.87,17.27,1005.52,42.39,64.54,Warning
2648478,6.69,17.27,1005.52,42.37,64.53,Warning
2650498,6.69,17.27,1005.52,42.34,64.54,Warning
2652518,6.87,17.27,1005.53,42.31,64.51,Warning
2654538,7.05,17.26,1005.53,42.30,64.51,Warning
2656557,6.69,17.26,1005.53,42.34,64.48,Warning
2658577,7.05,17.26,1005.53,42.37,64.46,Warning
2660597,7.78,17.26,1005.53,42.41,64.45,Warning
2662617,8.15,17.26,1005.54,42.41,64.41,Warning
2664637,7.05,17.26,1005.54,42.46,64.40,Warning
2666657,7.59,17.26,1005.54,42.46,64.40,Warning
2668679,9.13,17.25,1005.53,42.48,64.43,Warning
2670699,9.74,17.25,1005.54,42.58,64.41,Warning
2672719,8.15,17.25,1005.53,42.56,64.47,Warning
2674739,7.78,17.25,1005.53,42.53,64.47,Warning
2676759,7.97,17.25,1005.52,42.49,64.52,Warning
2678779,7.78,17.25,1005.52,42.49,64.53,Warning
2680799,7.78,17.25,1005.52,42.52,64.53,Warning
2682819,7.97,17.25,1005.52,42.53,64.53,Warning
2684839,8.15,17.25,1005.52,42.50,64.53,Warning
2686859,7.97,17.25,1005.52,42.46,64.53,Warning
2688881,7.41,17.25,1005.52,42.43,64.56,Warning
2690901,7.05,17.25,1005.51,42.46,64.61,Warning
2692921,6.87,17.25,1005.51,42.48,64.61,Warning
2694941,6.87,17.25,1005.52,42.48,64.60,Warning
2696961,7.78,17.24,1005.51,42.48,64.63,Warning
2698981,8.35,17.24,1005.51,42.53,64.63,Warning
2701001,8.73,17.24,1005.51,42.58,64.65,Warning
2703021,8.35,17.24,1005.51,42.60,64.64,Warning
2705041,8.15,17.24,1005.50,42.65,64.70,Warning
2707061,7.78,17.24,1005.50,42.72,64.69,Warning
2709081,7.59,17.24,1005.50,42.72,64.70,Warning
2711103,7.41,17.24,1005.50,42.70,64.70,Warning
2713122,7.05,17.24,1005.50,42.62,64.72,Warning
2715141,7.59,17.24,1005.50,42.55,64.75,Warning
2717161,8.35,17.24,1005.50,42.54,64.76,Warning
2719181,8.35,17.24,1005.49,42.58,64.81,Warning
2721201,8.15,17.24,1005.49,42.55,64.84,Warning
2723220,7.41,17.24,1005.48,42.49,64.85,Warning
2725240,7.41,17.24,1005.48,42.52,64.85,Warning
2727259,7.78,17.24,1005.48,42.53,64.85,Warning
2729279,7.97,17.24,1005.49,42.50,64.84,Warning
2731298,7.78,17.23,1005.48,42.54,64.89,Warning
2733320,7.97,17.23,1005.48,42.50,64.91,Warning
2735339,7.41,17.23,1005.48,42.49,64.92,Warning
2737359,7.41,17.23,1005.48,42.49,64.93,Warning
2739379,7.41,17.23,1005.48,42.49,64.91,Warning
2741399,7.41,17.23,1005.47,42.50,64.93,Warning
2743419,7.05,17.23,1005.48,42.49,64.92,Warning
2745438,6.87,17.22,1005.47,42.49,64.94,Warning
2747457,6.69,17.22,1005.47,42.48,64.98,Warning
2749476,7.23,17.22,1005.47,42.48,64.94,Warning
2751495,8.35,17.22,1005.47,42.53,64.94,Warning
2753517,8.93,17.22,1005.48,42.57,64.93,Warning
2755536,8.35,17.22,1005.48,42.63,64.90,Warning
2757556,8.54,17.21,1005.48,42.62,64.93,Warning
2759575,7.41,17.21,1005.48,42.61,64.90,Warning
2761595,6.69,17.21,1005.48,42.63,64.88,Warning
2763614,6.35,17.21,1005.48,42.63,64.87,Warning
2765634,6.18,17.21,1005.49,42.62,64.82,Warning
2767653,5.84,17.21,1005.49,42.65,64.81,Warning
2769673,5.68,17.21,1005.49,42.61,64.80,Warning
2771693,5.68,17.21,1005.49,42.59,64.78,Warning
2773712,5.84,17.21,1005.50,42.57,64.76,Warning
2775734,6.52,17.21,1005.49,42.60,64.78,Warning
2777753,7.23,17.21,1005.49,42.59,64.78,Warning
2779772,7.41,17.21,1005.49,42.59,64.78,Warning
2781791,7.78,17.20,1005.49,42.60,64.83,Warning
2783810,7.23,17.20,1005.49,42.58,64.83,Warning
2785829,7.23,17.20,1005.49,42.60,64.83,Warning
2787849,7.78,17.20,1005.49,42.62,64.83,Warning
2789868,8.15,17.20,1005.49,42.65,64.83,Warning
2791887,7.05,17.20,1005.49,42.69,64.80,Warning
2793906,6.35,17.20,1005.49,42.68,64.80,Warning
2795925,5.84,17.20,1005.49,42.63,64.77,Warning
2797953,6.69,17.20,1005.49,42.63,64.80,Warning
2799972,7.59,17.20,1005.49,42.65,64.79,Warning
2801991,6.52,17.20,1005.50,42.68,64.76,Warning
2804010,5.84,17.20,1005.50,42.67,64.73,Warning
2806029,5.68,17.20,1005.50,42.65,64.73,Warning
2808048,7.05,17.20,1005.50,42.62,64.71,Warning
2810067,7.41,17.20,1005.51,42.63,64.68,Warning
2812086,7.05,17.20,1005.51,42.60,64.68,Warning
2814105,7.23,17.20,1005.50,42.57,64.70,Warning
2816124,8.15,17.20,1005.50,42.64,64.75,Warning
2818146,8.15,17.20,1005.50,42.66,64.72,Warning
2820166,8.73,17.19,1005.50,42.64,64.72,Warning
2822185,7.97,17.19,1005.50,42.63,64.74,Warning
2824204,6.87,17.19,1005.50,42.62,64.71,Warning
2826223,6.69,17.19,1005.50,42.59,64.72,Warning
2828242,6.87,17.19,1005.50,42.58,64.74,Warning
2830261,7.23,17.19,1005.50,42.57,64.76,Warning
2832280,7.23,17.19,1005.50,42.55,64.71,Warning
2834299,6.87,17.18,1005.50,42.57,64.75,Warning
2836318,6.35,17.18,1005.49,42.58,64.79,Warning
2838338,6.35,17.18,1005.49,42.59,64.77,Warning
2840360,6.35,17.18,1005.49,42.58,64.78,Warning
2842379,6.69,17.18,1005.49,42.56,64.81,Warning
2844398,6.87,17.18,1005.49,42.55,64.77,Warning
2846417,6.69,17.17,1005.49,42.57,64.79,Warning
2848436,6.18,17.17,1005.49,42.58,64.81,Warning
2850455,6.52,17.17,1005.49,42.54,64.81,Warning
2852474,7.41,17.17,1005.49,42.58,64.82,Warning
2854493,8.15,17.17,1005.49,42.63,64.79,Warning
2856512,7.41,17.17,1005.49,42.65,64.83,Warning
2858531,6.69,17.17,1005.49,42.69,64.83,Warning
2860550,5.84,17.17,1005.49,42.70,64.83,Warning
2862572,6.69,17.17,1005.49,42.71,64.84,Warning
2864591,7.59,17.16,1005.49,42.71,64.85,Warning
2866610,8.35,17.16,1005.49,42.74,64.85,Warning
2868629,8.54,17.16,1005.48,42.77,64.87,Warning
2870648,8.54,17.16,1005.48,42.77,64.87,Warning
2872667,8.54,17.16,1005.48,42.77,64.86,Warning
2874686,7.97,17.16,1005.48,42.76,64.93,Warning
2876705,7.23,17.16,1005.48,42.74,64.92,Warning
2878724,6.52,17.16,1005.47,42.74,64.98,Warning
2880743,6.87,17.16,1005.47,42.74,64.97,Warning
2882765,7.41,17.16,1005.47,42.72,64.97,Warning
2884784,7.59,17.16,1005.47,42.71,64.97,Warning
2886803,7.59,17.15,1005.47,42.70,64.96,Warning
2888822,7.05,17.15,1005.47,42.64,64.96,Warning
2890867,6.52,17.15,1005.47,42.66,64.96,Warning
2892887,6.52,17.15,1005.47,42.72,64.94,Warning
2894906,6.69,17.15,1005.48,42.63,64.92,Warning
2896925,6.69,17.15,1005.48,42.57,64.87,Warning
2898944,6.52,17.15,1005.49,42.58,64.83,Warning
2900963,6.52,17.15,1005.49,42.60,64.82,Warning
2902982,6.52,17.15,1005.49,42.57,64.81,Warning
2905004,6.52,17.15,1005.49,42.59,64.77,Warning
2907023,6.35,17.15,1005.50,42.62,64.74,Warning
2909042,6.35,17.15,1005.50,42.62,64.74,Warning
2911061,6.35,17.15,1005.49,42.62,64.77,Warning
2913080,6.35,17.15,1005.49,42.62,64.77,Warning
2915099,6.35,17.15,1005.50,42.60,64.75,Warning
2917118,6.35,17.15,1005.50,42.64,64.69,Warning
2919137,6.18,17.15,1005.51,42.66,64.66,Warning
2921156,6.18,17.15,1005.51,42.69,64.65,Warning
2923175,6.69,17.15,1005.51,42.70,64.64,Warning
2925194,7.41,17.15,1005.52,42.71,64.57,Warning
2927216,6.87,17.15,1005.53,42.75,64.51,Warning
2929235,6.69,17.14,1005.53,42.75,64.51,Warning
2931254,7.05,17.14,1005.53,42.71,64.45,Warning
2933273,7.05,17.14,1005.53,42.70,64.44,Warning
2935292,6.87,17.14,1005.54,42.65,64.40,Warning
